datetime,open,high,low,close,volume
1988-03-09T06:00:00Z,269.42999,270.76001,268.64999,269.06,0
1988-03-10T06:00:00Z,269.06,269.35001,263.79999,263.84,0
1988-03-11T06:00:00Z,263.84,264.94,261.26999,264.94,0
1988-03-14T06:00:00Z,264.94,266.54999,264.51999,266.37,0
1988-03-15T06:00:00Z,266.37,266.41,264.92001,266.13,0
1988-03-16T06:00:00Z,266.13,268.67999,264.81,268.64999,0
1988-03-17T06:00:00Z,268.64999,271.22,268.64999,271.22,0
1988-03-18T06:00:00Z,271.22,272.64001,269.76001,271.12,0
1988-03-21T06:00:00Z,271.12,271.12,267.42001,268.73999,0
1988-03-22T06:00:00Z,268.73999,269.60999,267.89999,268.84,0
1988-03-23T06:00:00Z,268.84,269.79001,268.01001,268.91,0
1988-03-24T06:00:00Z,268.91,268.91,262.48001,263.35001,0
1988-03-25T06:00:00Z,263.35001,263.44,258.12,258.51001,0
1988-03-28T06:00:00Z,258.51001,258.51001,256.07001,258.06,0
1988-03-29T06:00:00Z,258.06,260.85999,258.06,260.07001,0
1988-03-30T06:00:00Z,260.07001,261.59,257.92001,258.07001,0
1988-03-31T06:00:00Z,258.07001,259.03,256.16,258.89001,0
1988-04-04T05:00:00Z,258.89001,259.06,255.67999,256.09,0
1988-04-05T05:00:00Z,256.09,258.51999,256.03,258.51001,0
1988-04-06T05:00:00Z,258.51001,265.5,258.22,265.48999,0
1988-04-07T05:00:00Z,265.48999,267.32001,265.22,266.16,0
1988-04-08T05:00:00Z,266.16,270.22,266.10999,269.42999,0
1988-04-11T05:00:00Z,269.42999,270.41,268.60999,270.16,0
1988-04-12T05:00:00Z,270.16,272.04999,269.66,271.37,0
1988-04-13T05:00:00Z,271.37,271.70001,269.23001,271.57001,0
1988-04-14T05:00:00Z,271.57001,271.57001,259.37,259.75,0
1988-04-15T05:00:00Z,259.75,260.39001,255.97,259.76999,0
1988-04-18T05:00:00Z,259.76999,259.81,258.03,259.20999,0
1988-04-19T05:00:00Z,259.20999,262.38,257.91,257.92001,0
1988-04-20T05:00:00Z,257.92001,258.54001,256.12,256.13,0
1988-04-21T05:00:00Z,256.13,260.44,254.71001,256.42001,0
1988-04-22T05:00:00Z,256.42001,261.16,256.42001,260.14001,0
1988-04-25T05:00:00Z,260.14001,263.29001,260.14001,262.45999,0
1988-04-26T05:00:00Z,262.45999,265.06,262.17999,263.92999,0
1988-04-27T05:00:00Z,263.92999,265.09,263.45001,263.79999,0
1988-04-28T05:00:00Z,263.79999,263.79999,262.22,262.60999,0
1988-04-29T05:00:00Z,262.60999,262.60999,259.97,261.32999,0
1988-05-02T05:00:00Z,261.32999,261.56,259.98999,261.56,0
1988-05-03T05:00:00Z,261.56,263.70001,261.54999,263.0,0
1988-05-04T05:00:00Z,263.0,263.23001,260.31,260.32001,0
1988-05-05T05:00:00Z,260.32001,260.32001,258.13,258.79001,0
1988-05-06T05:00:00Z,258.79001,260.31,257.03,257.48001,0
1988-05-09T05:00:00Z,257.48001,258.22,255.45,256.54001,0
1988-05-10T05:00:00Z,256.54001,258.29999,255.92999,257.62,0
1988-05-11T05:00:00Z,257.62,257.62,252.32001,253.31,0
1988-05-12T05:00:00Z,253.31,254.87,253.31,253.85001,0
1988-05-13T05:00:00Z,253.85001,256.82999,253.85001,256.78,0
1988-05-16T05:00:00Z,256.78,258.70999,256.28,258.70999,0
1988-05-17T05:00:00Z,258.70999,260.20001,255.35001,255.39,0
1988-05-18T05:00:00Z,255.39,255.67,250.73,251.35001,0
1988-05-19T05:00:00Z,251.35001,252.57001,248.85001,252.57001,0
1988-05-20T05:00:00Z,252.57001,253.7,251.78999,253.02,0
1988-05-23T05:00:00Z,253.02,253.02,249.82001,250.83,0
1988-05-24T05:00:00Z,250.83,253.50999,250.83,253.50999,0
1988-05-25T05:00:00Z,253.50999,255.34,253.50999,253.75999,0
1988-05-26T05:00:00Z,253.75999,254.98,253.52,254.63,0
1988-05-27T05:00:00Z,254.63,254.63,252.74001,253.42,0
1988-05-31T05:00:00Z,253.42,262.16,253.42,262.16,0
1988-06-01T05:00:00Z,262.16,267.42999,262.10001,266.69,0
1988-06-02T05:00:00Z,266.69,266.70999,264.12,265.32999,0
1988-06-03T05:00:00Z,265.32999,267.10999,264.42001,266.45001,0
1988-06-06T05:00:00Z,266.45001,267.04999,264.97,267.04999,0
1988-06-07T05:00:00Z,267.04999,267.28,264.5,265.17001,0
1988-06-08T05:00:00Z,265.17001,272.01001,265.17001,271.51999,0
1988-06-09T05:00:00Z,271.51999,272.29001,270.19,270.20001,0
1988-06-10T05:00:00Z,270.20001,273.20999,270.20001,271.26001,0
