datetime,open,high,low,close,volume
2023-06-09T05:00:00Z,13.46,13.76,13.03,13.29,0
2023-06-12T05:00:00Z,14.78,15.36,14.16,15.35,0
2023-06-13T05:00:00Z,14.57,14.72,14.22,14.4,0
2023-06-14T05:00:00Z,14.64,14.7,12.7,12.71,0
2023-06-15T05:00:00Z,13.02,13.96,12.74,13.58,0
2023-06-16T05:00:00Z,13.78,13.78,11.24,11.33,0
2023-06-20T05:00:00Z,14.04,14.1,12.88,12.92,0
2023-06-21T05:00:00Z,13.06,13.2,11.88,12.03,0
2023-06-22T05:00:00Z,12.71,12.71,10.93,11.15,0
2023-06-23T05:00:00Z,12.13,12.21,10.95,11.61,0
2023-06-26T05:00:00Z,13.22,13.22,12.37,12.68,0
2023-06-27T05:00:00Z,12.71,12.74,11.86,12.05,0
2023-06-28T05:00:00Z,12.09,12.17,11.52,11.74,0
2023-06-29T05:00:00Z,12.16,12.38,11.59,11.75,0
2023-06-30T05:00:00Z,11.71,11.71,10.67,11.53,0
2023-07-03T05:00:00Z,12.8,12.81,11.9,12.0,0
2023-07-05T05:00:00Z,13.42,13.43,12.51,12.57,0
2023-07-06T05:00:00Z,14.48,16.06,13.72,13.96,0
2023-07-07T05:00:00Z,13.92,13.92,11.99,12.6,0
2023-07-10T05:00:00Z,14.3,14.42,13.45,13.5,0
2023-07-11T05:00:00Z,13.36,13.92,13.29,13.7,0
2023-07-12T05:00:00Z,12.59,12.63,11.3,11.38,0
2023-07-13T05:00:00Z,11.83,12.17,11.47,12.13,0
2023-07-14T05:00:00Z,12.42,12.42,11.57,11.9,0
2023-07-17T05:00:00Z,13.92,13.92,13.02,13.09,0
2023-07-18T05:00:00Z,13.56,13.59,13.13,13.15,0
2023-07-19T05:00:00Z,13.33,13.75,13.22,13.36,0
2023-07-20T05:00:00Z,13.83,14.01,13.15,13.57,0
2023-07-21T05:00:00Z,13.42,13.42,12.44,12.5,0
2023-07-24T05:00:00Z,14.0,14.13,13.37,13.41,0
2023-07-25T05:00:00Z,13.83,14.07,13.49,13.49,0
2023-07-26T05:00:00Z,13.72,13.73,11.72,11.74,0
2023-07-27T05:00:00Z,11.62,14.37,11.3,13.47,0
2023-07-28T05:00:00Z,12.14,12.32,11.21,11.23,0
2023-07-31T05:00:00Z,13.04,13.28,12.5,12.62,0
2023-08-01T05:00:00Z,13.3,13.35,12.75,13.01,0
2023-08-02T05:00:00Z,14.86,15.83,14.73,15.4,0
2023-08-03T05:00:00Z,16.48,16.76,14.58,15.06,0
2023-08-04T05:00:00Z,14.13,16.88,12.74,16.09,0
2023-08-07T05:00:00Z,16.0,16.78,14.61,14.68,0
2023-08-08T05:00:00Z,16.03,17.66,14.81,14.81,0
2023-08-09T05:00:00Z,14.88,16.59,14.5,15.33,0
2023-08-10T05:00:00Z,14.43,17.2,13.68,15.38,0
2023-08-11T05:00:00Z,15.91,16.13,13.63,13.63,0
2023-08-14T05:00:00Z,16.25,16.37,14.5,14.57,0
2023-08-15T05:00:00Z,15.38,16.85,15.3,16.56,0
2023-08-16T05:00:00Z,16.48,16.77,15.65,16.36,0
2023-08-17T05:00:00Z,16.29,17.87,16.28,17.47,0
2023-08-18T05:00:00Z,18.26,18.46,16.43,16.54,0
2023-08-21T05:00:00Z,17.95,18.13,16.51,16.82,0
2023-08-22T05:00:00Z,16.63,17.35,16.18,16.39,0
2023-08-23T05:00:00Z,16.25,16.35,15.19,15.34,0
2023-08-24T05:00:00Z,14.88,16.14,14.79,16.1,0
2023-08-25T05:00:00Z,15.98,16.23,13.78,13.78,0
2023-08-28T05:00:00Z,14.79,14.79,13.52,13.53,0
2023-08-29T05:00:00Z,13.62,13.65,13.04,13.3,0
2023-08-30T05:00:00Z,13.33,13.57,12.28,12.42,0
2023-08-31T05:00:00Z,12.44,12.47,11.67,11.79,0
2023-09-01T05:00:00Z,11.66,11.71,10.44,10.45,0
2023-09-05T05:00:00Z,13.44,13.59,12.62,12.89,0
2023-09-06T05:00:00Z,13.24,14.76,12.9,13.1,0
2023-09-07T05:00:00Z,14.84,15.11,13.1,13.1,0
2023-09-08T05:00:00Z,13.35,13.35,12.15,12.38,0
2023-09-11T05:00:00Z,13.83,14.05,13.15,13.27,0
2023-09-12T05:00:00Z,13.91,14.26,13.28,14.05,0
2023-09-13T05:00:00Z,13.62,13.65,12.37,12.47,0
2023-09-14T05:00:00Z,12.61,12.71,11.74,11.8,0
2023-09-15T05:00:00Z,12.22,13.51,11.94,12.51,0
2023-09-18T05:00:00Z,14.72,14.89,13.53,13.62,0
2023-09-19T05:00:00Z,14.34,15.32,14.14,14.23,0
2023-09-20T05:00:00Z,14.41,15.29,13.56,15.27,0
2023-09-21T05:00:00Z,16.3,18.88,12.66,18.88,0
2023-09-22T05:00:00Z,17.74,17.93,15.68,17.51,0
2023-09-25T05:00:00Z,19.52,19.76,17.29,17.56,0
2023-09-26T05:00:00Z,18.79,20.58,18.3,19.85,0
2023-09-27T05:00:00Z,19.04,20.57,18.67,18.92,0
2023-09-28T05:00:00Z,20.1,20.13,17.39,17.63,0
2023-09-29T05:00:00Z,16.18,17.7,15.33,17.2,0
2023-10-02T05:00:00Z,19.07,19.13,16.4,17.61,0
2023-10-03T05:00:00Z,19.06,21.24,18.45,19.9,0
